Date,Price,Open,High,Low,Volume,Chg%
"Aug 24, 2020","11,466.45","11,412.00","11,497.25","11,410.65",532.90M,0.83%
"Aug 21, 2020","11,371.60","11,409.65","11,418.50","11,362.20",668.72M,0.53%
"Aug 20, 2020","11,312.20","11,317.45","11,361.45","11,289.80",791.59M,-0.84%
"Aug 19, 2020","11,408.40","11,452.15","11,460.35","11,394.10",626.22M,0.20%
"Aug 18, 2020","11,385.35","11,259.80","11,401.70","11,253.15",579.24M,1.23%
"Aug 17, 2020","11,247.10","11,248.90","11,267.10","11,144.50",633.96M,0.61%
"Aug 14, 2020","11,178.40","11,353.30","11,366.25","11,111.45",645.11M,-1.08%
"Aug 13, 2020","11,300.45","11,334.85","11,359.30","11,269.95",562.36M,-0.07%
"Aug 12, 2020","11,308.40","11,289.00","11,322.00","11,242.65",609.86M,-0.12%
"Aug 11, 2020","11,322.50","11,322.25","11,373.60","11,299.15",586.09M,0.46%
"Aug 10, 2020","11,270.15","11,270.25","11,337.30","11,238.00",492.00M,0.50%
"Aug 07, 2020","11,214.05","11,186.65","11,231.90","11,142.05",452.63M,0.12%
"Aug 06, 2020","11,200.15","11,185.70","11,256.80","11,127.30",600.38M,0.89%
"Aug 05, 2020","11,101.65","11,155.75","11,225.65","11,064.05",667.64M,0.06%
"Aug 04, 2020","11,095.25","10,946.65","11,112.25","10,908.10",625.74M,1.87%
"Aug 03, 2020","10,891.60","11,057.55","11,058.05","10,882.25",680.93M,-1.64%
"Jul 31, 2020","11,073.45","11,139.50","11,150.40","11,026.65",642.56M,-0.26%
"Jul 30, 2020","11,102.15","11,254.30","11,299.95","11,084.95",677.76M,-0.90%
"Jul 29, 2020","11,202.85","11,276.90","11,341.40","11,149.75",600.73M,-0.86%
"Jul 28, 2020","11,300.55","11,154.10","11,317.75","11,151.40",683.89M,1.52%
"Jul 27, 2020","11,131.80","11,225.00","11,225.00","11,087.85",588.15M,-0.56%
"Jul 24, 2020","11,194.15","11,149.95","11,225.40","11,090.30",678.94M,-0.19%
"Jul 23, 2020","11,215.45","11,135.00","11,239.80","11,103.15",621.58M,0.74%
"Jul 22, 2020","11,132.60","11,231.20","11,238.10","11,056.55",765.07M,-0.27%
"Jul 21, 2020","11,162.25","11,126.10","11,179.55","11,113.25",772.00M,1.27%
"Jul 20, 2020","11,022.20","10,999.45","11,037.90","10,953.00",554.31M,1.11%
"Jul 17, 2020","10,901.70","10,752.00","10,933.45","10,749.65",676.88M,1.51%
"Jul 16, 2020","10,739.95","10,706.20","10,755.30","10,595.20",694.40M,1.15%
"Jul 15, 2020","10,618.20","10,701.00","10,827.45","10,577.75",715.90M,0.10%
"Jul 14, 2020","10,607.35","10,750.85","10,755.65","10,562.90",532.37M,-1.81%
"Jul 13, 2020","10,802.70","10,851.85","10,894.05","10,756.05",554.05M,0.32%
"Jul 10, 2020","10,768.05","10,764.10","10,819.40","10,713.00",590.71M,-0.42%
"Jul 09, 2020","10,813.45","10,755.55","10,836.85","10,733.00",618.65M,1.01%
"Jul 08, 2020","10,705.75","10,818.65","10,847.85","10,676.55",767.94M,-0.87%
"Jul 07, 2020","10,799.65","10,802.85","10,813.80","10,689.70",636.77M,0.33%
"Jul 06, 2020","10,763.65","10,723.85","10,811.40","10,695.10",571.21M,1.47%
"Jul 03, 2020","10,607.35","10,614.95","10,631.30","10,562.65",525.19M,0.53%
"Jul 02, 2020","10,551.70","10,493.05","10,598.20","10,485.55",597.42M,1.17%
"Jul 01, 2020","10,430.05","10,323.80","10,447.05","10,299.60",573.55M,1.24%
